profile,method,mlWeight,rank,adaptiveScore,prerequisiteScore,historicalPerformanceScore,pedagogicalOrderScore,engagementScore,diagnosticWeaknessScore,masteryScore,averageAssessmentScore,completedLabsCount,tracesCount,profileType,recommendationType,success,candidateId,conceptName,mlSuccessProbability,relevance_label,simulatedProfile,rankingScore,combinedScore,generationTimeMs
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,14,0.668,0.5,0.7,0.44,0.72,1.0,64.08,74.97,5,13,PROGRESSING,REMEDIATION,1,candidate-148,Concept experimental 4,0.7394835849034526,1,REMEDIATION_SUCCESS,0.6930192547162084,0.6930192547162084,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,15,0.655,0.5,0.7,0.89,0.66,0.7,71.44,77.5,6,18,PROGRESSING,REMEDIATION,1,candidate-008,Concept experimental 8,0.7441861252111498,1,REMEDIATION_SUCCESS,0.6862151438239024,0.6862151438239024,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,16,0.655,0.5,0.7,0.82,0.77,0.7,73.38,72.39,7,13,PROGRESSING,REMEDIATION,1,candidate-055,Concept experimental 7,0.7367494886427542,1,REMEDIATION_SUCCESS,0.683612321024964,0.683612321024964,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,17,0.62,0.5,0.7,0.23,0.55,1.0,81.45,77.4,6,22,PROGRESSING,REMEDIATION,1,candidate-043,Concept experimental 7,0.8008914991716224,1,REMEDIATION_SUCCESS,0.6833120247100679,0.6833120247100679,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,18,0.618,0.5,0.7,0.62,0.7,0.7,74.71,71.73,4,17,PROGRESSING,REMEDIATION,1,candidate-224,Concept experimental 8,0.8038684852292436,1,REMEDIATION_SUCCESS,0.6830539698302353,0.6830539698302353,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,19,0.661,0.5,0.7,0.91,0.7,0.7,71.37,76.7,0,11,PROGRESSING,REMEDIATION,1,candidate-101,Concept experimental 5,0.7222377842823926,1,REMEDIATION_SUCCESS,0.6824332244988374,0.6824332244988374,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,20,0.702,0.5,0.7,0.75,0.59,1.0,58.58,68.86,6,17,PROGRESSING,REMEDIATION,1,candidate-110,Concept experimental 2,0.6449272220246713,1,REMEDIATION_SUCCESS,0.682024527708635,0.682024527708635,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,21,0.604,0.5,0.7,0.62,0.56,0.7,77.1,72.99,2,24,PROGRESSING,REMEDIATION,1,candidate-056,Concept experimental 8,0.8091368101293853,1,REMEDIATION_SUCCESS,0.6757978835452849,0.6757978835452849,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,22,0.604,0.5,0.7,0.44,0.83,0.7,70.56,76.23,3,22,PROGRESSING,REMEDIATION,1,candidate-138,Concept experimental 6,0.8070893842999102,1,REMEDIATION_SUCCESS,0.6750812845049685,0.6750812845049685,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,23,0.638,0.5,0.7,0.26,0.69,1.0,58.66,77.99,1,16,PROGRESSING,REMEDIATION,0,candidate-242,Concept experimental 2,0.7290235481752505,1,REMEDIATION_SUCCESS,0.6698582418613377,0.6698582418613377,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,24,0.691,0.5,0.7,0.72,0.53,1.0,67.97,61.95,7,11,PROGRESSING,REMEDIATION,1,candidate-177,Concept experimental 9,0.616814469394785,1,REMEDIATION_SUCCESS,0.6650350642881747,0.6650350642881747,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,25,0.707,0.5,1.0,0.82,0.84,0.7,73.83,81.66,7,26,PROGRESSING,REMEDIATION,0,candidate-122,Concept experimental 2,0.5622050806942712,1,REMEDIATION_SUCCESS,0.6563217782429949,0.6563217782429949,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,26,0.641,0.5,0.7,0.33,0.62,1.0,67.46,65.24,2,24,PROGRESSING,REMEDIATION,1,candidate-171,Concept experimental 3,0.6532387742360825,1,REMEDIATION_SUCCESS,0.6452835709826289,0.6452835709826289,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,27,0.683,0.5,0.7,0.46,0.84,1.0,66.61,71.75,3,13,PROGRESSING,REMEDIATION,1,candidate-030,Concept experimental 6,0.5695455784920859,1,REMEDIATION_SUCCESS,0.6432909524722301,0.6432909524722301,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,28,0.698,0.5,0.7,0.73,0.58,1.0,70.6,66.48,4,12,PROGRESSING,REMEDIATION,0,candidate-209,Concept experimental 5,0.5057333491898527,1,REMEDIATION_SUCCESS,0.6307066722164484,0.6307066722164484,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,29,0.585,0.5,0.7,0.38,0.73,0.7,64.52,69.54,1,15,PROGRESSING,REMEDIATION,1,candidate-126,Concept experimental 6,0.7144757619085258,1,REMEDIATION_SUCCESS,0.630316516667984,0.630316516667984,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,30,0.713,0.5,0.7,0.71,0.76,1.0,58.88,63.02,6,18,PROGRESSING,REMEDIATION,1,candidate-098,Concept experimental 2,0.46772249222402884,1,REMEDIATION_SUCCESS,0.6271528722784101,0.6271528722784101,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,31,0.679,0.5,0.7,0.61,0.57,1.0,62.0,72.42,5,8,PROGRESSING,REMEDIATION,0,candidate-039,Concept experimental 3,0.4683223873824821,1,REMEDIATION_SUCCESS,0.6052628355838687,0.6052628355838687,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,32,0.598,0.5,0.4,0.42,0.5,1.0,50.53,59.96,1,15,PROGRESSING,REMEDIATION,1,candidate-227,Concept experimental 11,0.6085523246388318,1,REMEDIATION_SUCCESS,0.6016933136235911,0.6016933136235911,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,33,0.706,0.5,0.7,0.61,0.84,1.0,62.06,67.45,7,7,PROGRESSING,REMEDIATION,1,candidate-070,Concept experimental 10,0.40121342115062353,1,REMEDIATION_SUCCESS,0.5993246974027182,0.5993246974027182,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,34,0.688,0.5,0.7,0.64,0.62,1.0,57.35,74.84,5,17,PROGRESSING,REMEDIATION,0,candidate-082,Concept experimental 10,0.4303647180527772,1,REMEDIATION_SUCCESS,0.5978276513184719,0.5978276513184719,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,35,0.698,0.5,0.7,0.66,0.69,1.0,64.22,67.41,6,25,PROGRESSING,REMEDIATION,0,candidate-001,Concept experimental 1,0.30777555072681806,1,REMEDIATION_SUCCESS,0.5614214427543863,0.5614214427543863,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,36,0.68,0.5,0.7,0.54,0.69,1.0,79.24,66.81,7,9,PROGRESSING,REMEDIATION,0,candidate-208,Concept experimental 4,0.33826278038204327,1,REMEDIATION_SUCCESS,0.5603919731337152,0.5603919731337152,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,37,0.553,0.5,0.4,0.25,0.31,1.0,22.44,51.3,2,8,NEEDS_REMEDIATION,REMEDIATION,1,candidate-218,Concept experimental 2,0.5569791429210621,1,REMEDIATION_SUCCESS,0.5543927000223717,0.5543927000223717,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,38,0.605,0.5,0.7,0.7,0.45,0.7,70.12,61.7,5,22,PROGRESSING,REMEDIATION,1,candidate-132,Concept experimental 12,0.45977391713205945,1,REMEDIATION_SUCCESS,0.5541708709962208,0.5541708709962208,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,39,0.654,0.5,0.7,0.84,0.73,0.7,73.57,63.74,2,25,PROGRESSING,REMEDIATION,0,candidate-170,Concept experimental 2,0.36536673170957806,1,REMEDIATION_SUCCESS,0.5529783560983523,0.5529783560983523,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,40,0.579,0.5,0.4,0.36,0.4,1.0,29.79,32.14,5,2,NEEDS_REMEDIATION,REMEDIATION,1,candidate-246,Concept experimental 6,0.5003883385754699,1,REMEDIATION_SUCCESS,0.5514859185014145,0.5514859185014145,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,41,0.654,0.5,0.7,0.3,0.79,1.0,62.38,72.2,7,16,PROGRESSING,REMEDIATION,0,candidate-076,Concept experimental 4,0.31168522065097715,1,REMEDIATION_SUCCESS,0.534189827227842,0.534189827227842,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,42,0.643,0.5,0.7,0.4,0.53,1.0,75.71,67.06,1,18,PROGRESSING,REMEDIATION,0,candidate-011,Concept experimental 11,0.30757201785789823,1,REMEDIATION_SUCCESS,0.5256002062502644,0.5256002062502644,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,43,0.607,0.5,0.4,0.66,0.23,1.0,25.32,27.14,3,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-157,Concept experimental 1,0.3667787705837797,1,REMEDIATION_SUCCESS,0.5229225697043229,0.5229225697043229,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,44,0.559,0.5,0.4,0.28,0.32,1.0,39.18,46.63,3,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-159,Concept experimental 3,0.4151413654007378,1,REMEDIATION_SUCCESS,0.5086494778902583,0.5086494778902583,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,45,0.674,0.5,0.7,0.62,0.51,1.0,66.57,68.35,1,6,PROGRESSING,REMEDIATION,0,candidate-154,Concept experimental 10,0.20142942001508174,1,REMEDIATION_SUCCESS,0.5086002970052786,0.5086002970052786,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,46,0.561,0.5,0.4,0.2,0.46,1.0,19.56,43.79,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-140,Concept experimental 8,0.410172508252894,1,REMEDIATION_SUCCESS,0.508210377888513,0.508210377888513,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,47,0.67,0.5,0.4,0.91,0.49,1.0,18.75,42.29,1,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-135,Concept experimental 3,0.1997134763161896,1,REMEDIATION_SUCCESS,0.5053997167106664,0.5053997167106664,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,48,0.433,0.0,0.4,0.66,0.24,1.0,23.88,28.16,4,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-237,Concept experimental 9,0.6262933654757329,1,REMEDIATION_SUCCESS,0.5006526779165066,0.5006526779165066,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,49,0.555,0.5,0.7,0.36,0.46,0.7,63.97,62.1,0,17,PROGRESSING,REMEDIATION,0,candidate-163,Concept experimental 7,0.388955987611796,1,REMEDIATION_SUCCESS,0.4968845956641287,0.4968845956641287,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,50,0.37,0.0,0.4,0.21,0.28,1.0,26.51,23.89,5,12,NEEDS_REMEDIATION,REMEDIATION,1,candidate-169,Concept experimental 1,0.7138118581397813,1,REMEDIATION_SUCCESS,0.49033415034892347,0.49033415034892347,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,51,0.426,0.0,0.4,0.47,0.46,1.0,24.55,51.65,4,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-072,Concept experimental 12,0.6096390874168232,1,REMEDIATION_SUCCESS,0.49027368059588805,0.49027368059588805,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,52,0.664,0.5,0.4,0.85,0.51,1.0,37.26,42.14,6,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-222,Concept experimental 6,0.15965743457096432,1,REMEDIATION_SUCCESS,0.48748010209983755,0.48748010209983755,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,53,0.447,0.0,0.4,0.71,0.3,1.0,21.39,55.05,4,17,NEEDS_REMEDIATION,REMEDIATION,1,candidate-179,Concept experimental 11,0.5613200109064007,1,REMEDIATION_SUCCESS,0.4870120038172403,0.4870120038172403,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,54,0.583,0.5,0.4,0.36,0.44,1.0,30.42,45.95,6,1,NEEDS_REMEDIATION,REMEDIATION,1,candidate-221,Concept experimental 5,0.30479477429423313,1,REMEDIATION_SUCCESS,0.4856281710029816,0.4856281710029816,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,55,0.364,0.0,0.4,0.2,0.24,1.0,25.59,42.38,6,10,NEEDS_REMEDIATION,REMEDIATION,1,candidate-214,Concept experimental 10,0.7083377995719891,1,REMEDIATION_SUCCESS,0.48451822985019616,0.48451822985019616,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,56,0.612,0.5,0.4,0.51,0.5,1.0,31.02,25.7,4,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-054,Concept experimental 6,0.23038038621587062,1,REMEDIATION_SUCCESS,0.4784331351755547,0.4784331351755547,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,57,0.54,0.5,0.4,0.22,0.22,1.0,31.29,44.35,7,9,NEEDS_REMEDIATION,REMEDIATION,1,candidate-060,Concept experimental 12,0.3637846823565871,1,REMEDIATION_SUCCESS,0.4783246388248055,0.4783246388248055,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,58,0.613,0.5,0.4,0.55,0.45,1.0,20.54,27.7,1,7,NEEDS_REMEDIATION,REMEDIATION,1,candidate-245,Concept experimental 5,0.22050071957360337,1,REMEDIATION_SUCCESS,0.4756252518507612,0.4756252518507612,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,59,0.584,0.5,0.4,0.35,0.46,1.0,52.77,26.03,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-232,Concept experimental 4,0.26513416722521604,1,REMEDIATION_SUCCESS,0.4723969585288256,0.4723969585288256,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,60,0.575,0.5,0.4,0.3,0.45,1.0,25.78,23.39,2,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-168,Concept experimental 12,0.2717279042729307,1,REMEDIATION_SUCCESS,0.4688547664955257,0.4688547664955257,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,61,0.426,0.0,0.4,0.62,0.23,1.0,24.87,51.26,5,9,NEEDS_REMEDIATION,REMEDIATION,1,candidate-128,Concept experimental 8,0.5467642748448526,1,REMEDIATION_SUCCESS,0.4682674961956984,0.4682674961956984,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,62,0.56,0.5,0.4,0.21,0.44,1.0,30.76,44.33,6,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-243,Concept experimental 3,0.2769189269715619,1,REMEDIATION_SUCCESS,0.4609216244400467,0.4609216244400467,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,63,0.572,0.5,0.4,0.44,0.21,1.0,47.24,23.29,3,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-196,Concept experimental 4,0.24863503358937492,1,REMEDIATION_SUCCESS,0.45882226175628116,0.45882226175628116,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,64,0.37,0.0,0.4,0.24,0.24,1.0,37.95,33.29,3,10,NEEDS_REMEDIATION,REMEDIATION,1,candidate-139,Concept experimental 7,0.6016981896463109,1,REMEDIATION_SUCCESS,0.4510943663762088,0.4510943663762088,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,65,0.458,0.0,0.4,0.84,0.22,1.0,34.06,27.39,3,3,NEEDS_REMEDIATION,REMEDIATION,1,candidate-017,Concept experimental 5,0.43806978793214535,1,REMEDIATION_SUCCESS,0.4510244257762509,0.4510244257762509,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,66,0.643,0.5,0.4,0.8,0.38,1.0,33.46,38.55,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-010,Concept experimental 10,0.08363362685515259,1,REMEDIATION_SUCCESS,0.44722176939930347,0.44722176939930347,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,67,0.604,0.5,0.4,0.48,0.47,1.0,25.92,33.16,1,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-241,Concept experimental 1,0.15366727583295584,1,REMEDIATION_SUCCESS,0.44638354654153456,0.44638354654153456,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,68,0.408,0.0,0.4,0.37,0.43,1.0,27.99,37.89,6,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-112,Concept experimental 4,0.5167656316672065,1,REMEDIATION_SUCCESS,0.44606797108352225,0.44606797108352225,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,69,0.481,0.0,0.4,0.83,0.47,1.0,21.45,38.22,0,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-014,Concept experimental 2,0.3805438779362264,1,REMEDIATION_SUCCESS,0.44584035727767923,0.44584035727767923,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,70,0.557,0.5,0.4,0.28,0.3,1.0,44.35,51.28,4,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-202,Concept experimental 10,0.23678728530844295,1,REMEDIATION_SUCCESS,0.44492554985795507,0.44492554985795507,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,71,0.474,0.0,0.4,0.77,0.49,1.0,20.84,23.0,4,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-240,Concept experimental 12,0.3819506352307015,1,REMEDIATION_SUCCESS,0.4417827223307455,0.4417827223307455,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,72,0.504,0.5,0.4,0.21,0.62,0.7,69.8,55.21,6,23,PROGRESSING,REMEDIATION,0,candidate-089,Concept experimental 5,0.31871077688856675,1,REMEDIATION_SUCCESS,0.4391487719109983,0.4391487719109983,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,73,0.48,0.0,0.4,0.91,0.33,1.0,23.54,28.78,6,23,NEEDS_REMEDIATION,REMEDIATION,0,candidate-127,Concept experimental 7,0.3536867305563836,1,REMEDIATION_SUCCESS,0.43579035569473423,0.43579035569473423,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,74,0.6,0.5,0.4,0.5,0.4,1.0,53.99,48.61,5,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-124,Concept experimental 4,0.12127791843628302,1,REMEDIATION_SUCCESS,0.43244727145269907,0.43244727145269907,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,75,0.392,0.0,0.4,0.36,0.28,1.0,26.55,29.99,5,17,NEEDS_REMEDIATION,REMEDIATION,0,candidate-108,Concept experimental 12,0.49619566437959206,1,REMEDIATION_SUCCESS,0.42846848253285724,0.42846848253285724,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,76,0.514,0.5,0.4,0.22,0.71,0.7,50.97,56.55,7,10,PROGRESSING,REMEDIATION,0,candidate-198,Concept experimental 6,0.2636064649309502,1,REMEDIATION_SUCCESS,0.42636226272583255,0.42636226272583255,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,77,0.611,0.5,0.4,0.5,0.51,1.0,41.83,34.15,0,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-123,Concept experimental 3,0.07402007618811425,1,REMEDIATION_SUCCESS,0.42305702666584,0.42305702666584,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,78,0.577,0.5,0.4,0.42,0.29,1.0,47.45,49.39,3,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-041,Concept experimental 5,0.11801279339713892,1,REMEDIATION_SUCCESS,0.41635447768899864,0.41635447768899864,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,79,0.573,0.5,0.4,0.46,0.19,1.0,43.73,40.18,1,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-250,Concept experimental 10,0.11472240363972533,1,REMEDIATION_SUCCESS,0.41260284127390384,0.41260284127390384,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,80,0.44,0.0,0.4,0.73,0.2,1.0,28.15,24.11,3,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-062,Concept experimental 2,0.35337475183648986,1,REMEDIATION_SUCCESS,0.4096811631427715,0.4096811631427715,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,81,0.47,0.0,0.4,0.87,0.29,1.0,19.32,53.8,5,1,NEEDS_REMEDIATION,REMEDIATION,0,candidate-020,Concept experimental 8,0.279654485099742,1,REMEDIATION_SUCCESS,0.40337906978490967,0.40337906978490967,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,82,0.402,0.0,0.4,0.27,0.52,1.0,37.15,27.15,3,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-002,Concept experimental 2,0.38777689058074055,1,REMEDIATION_SUCCESS,0.3970219117032592,0.3970219117032592,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,83,0.454,0.0,0.4,0.8,0.24,1.0,24.99,43.06,7,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-063,Concept experimental 3,0.23657143454834306,1,REMEDIATION_SUCCESS,0.3779000020919201,0.3779000020919201,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,84,0.482,0.0,0.4,0.86,0.43,1.0,22.33,45.09,3,18,NEEDS_REMEDIATION,REMEDIATION,0,candidate-021,Concept experimental 9,0.18093368778417598,1,REMEDIATION_SUCCESS,0.3766267907244616,0.3766267907244616,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,85,0.492,0.0,0.4,0.88,0.5,1.0,50.83,46.11,2,1,NEEDS_REMEDIATION,REMEDIATION,1,candidate-018,Concept experimental 6,0.12758654726119995,1,REMEDIATION_SUCCESS,0.36445529154142,0.36445529154142,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,86,0.398,0.0,0.4,0.33,0.39,1.0,20.98,51.31,1,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-009,Concept experimental 9,0.3019555681585975,1,REMEDIATION_SUCCESS,0.36438444885550914,0.36438444885550914,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,87,0.444,0.0,0.4,0.7,0.29,1.0,30.83,29.4,7,16,NEEDS_REMEDIATION,REMEDIATION,1,candidate-212,Concept experimental 8,0.20068581728589982,1,REMEDIATION_SUCCESS,0.358840036050065,0.358840036050065,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,88,0.426,0.0,0.4,0.51,0.4,1.0,27.16,35.84,5,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-156,Concept experimental 12,0.22515417988305494,1,REMEDIATION_SUCCESS,0.3557039629590692,0.3557039629590692,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,89,0.37,0.0,0.4,0.23,0.25,1.0,48.19,36.67,4,20,NEEDS_REMEDIATION,REMEDIATION,0,candidate-026,Concept experimental 2,0.322787983659329,1,REMEDIATION_SUCCESS,0.35347579428076514,0.35347579428076514,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,90,0.47,0.0,0.4,0.79,0.42,1.0,22.06,46.9,2,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-137,Concept experimental 5,0.1328937808437763,1,REMEDIATION_SUCCESS,0.3520128232953217,0.3520128232953217,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,91,0.493,0.0,0.4,0.91,0.47,1.0,35.05,54.54,2,9,NEEDS_REMEDIATION,REMEDIATION,0,candidate-016,Concept experimental 4,0.08937208550692394,1,REMEDIATION_SUCCESS,0.35173022992742337,0.35173022992742337,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,92,0.463,0.0,0.4,0.84,0.27,1.0,38.44,20.32,4,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-115,Concept experimental 7,0.13536549524542688,1,REMEDIATION_SUCCESS,0.34832792333589946,0.34832792333589946,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,93,0.403,0.0,0.4,0.4,0.33,1.0,36.83,27.53,5,19,NEEDS_REMEDIATION,REMEDIATION,0,candidate-111,Concept experimental 3,0.24393907454774344,1,REMEDIATION_SUCCESS,0.3473286760917102,0.3473286760917102,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,94,0.402,0.0,0.4,0.35,0.4,1.0,41.95,36.39,6,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-217,Concept experimental 1,0.24166797340334553,1,REMEDIATION_SUCCESS,0.345883790691171,0.345883790691171,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,95,0.459,0.0,0.4,0.77,0.33,1.0,28.66,22.2,2,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-161,Concept experimental 5,0.13566469117819388,1,REMEDIATION_SUCCESS,0.34583264191236784,0.34583264191236784,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,96,0.494,0.0,0.4,0.94,0.43,1.0,36.15,50.07,2,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-035,Concept experimental 11,0.06718846814733136,1,REMEDIATION_SUCCESS,0.34461596385156595,0.34461596385156595,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,97,0.443,0.0,0.4,0.57,0.48,1.0,49.97,27.45,5,26,NEEDS_REMEDIATION,REMEDIATION,1,candidate-142,Concept experimental 10,0.16013739510339486,1,REMEDIATION_SUCCESS,0.3439980882861882,0.3439980882861882,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,98,0.404,0.0,0.4,0.5,0.19,1.0,34.49,26.99,1,9,NEEDS_REMEDIATION,REMEDIATION,0,candidate-088,Concept experimental 4,0.2295094775101523,1,REMEDIATION_SUCCESS,0.3429283171285533,0.3429283171285533,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,99,0.4,0.0,0.4,0.29,0.47,1.0,22.75,22.13,0,13,NEEDS_REMEDIATION,REMEDIATION,0,candidate-144,Concept experimental 12,0.23546594048538344,1,REMEDIATION_SUCCESS,0.3424130791698842,0.3424130791698842,8.777200000000818
REMEDIATION_SUCCESS,rule_based_ml_0.35,0.35,100,0.411,0.0,0.4,0.46,0.32,1.0,35.74,32.72,3,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-103,Concept experimental 7,0.21293782672980757,1,REMEDIATION_SUCCESS,0.3416782393554326,0.3416782393554326,8.777200000000818
